component_file,component_layer,previous_classification,route_profile_applied,input_packets_added,output_packets_added,pointer_ids_added,validator_bindings_added,quality_gates_added,fallback_added,lineage_added,provider_boundary_added,new_classification,quarantined,reason
skills/script_intelligence_army/M-047-thumbnail-psychology-engine.py,SKILL,TEMPLATE_ONLY_SHALLOW,editing_packaging_profile,"[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]","[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_EDITING, PTR_PROVIDER_QUALITY]","[editing_timeline_packet_present, media_quality_gate_packet_present, quality_scores_present]","[timeline_gate, caption_gate, platform_aspect_ratio_gate, thumbnail_moment_gate]",NEEDS_HUMAN_REVIEW if timeline/caption/thumbnail cannot map to segment IDs.,"[editing_timeline_packet_id, segment_id, cut_point, platform_package_id]",local assembly/provider execution disabled unless approval_packet authorizes execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: editing/packaging/platform
skills/script_intelligence_army/M-047-thumbnail-psychology-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-048-thumbnail-a-b-tester.py,SKILL,TEMPLATE_ONLY_SHALLOW,editing_packaging_profile,"[script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet, music_sfx_packet, editing_timeline_packet]","[editing_timeline_packet, platform_content_package_packet, media_quality_gate_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_FINAL_SCRIPT_EDITING, PTR_PROVIDER_QUALITY]","[editing_timeline_packet_present, media_quality_gate_packet_present, quality_scores_present]","[timeline_gate, caption_gate, platform_aspect_ratio_gate, thumbnail_moment_gate]",NEEDS_HUMAN_REVIEW if timeline/caption/thumbnail cannot map to segment IDs.,"[editing_timeline_packet_id, segment_id, cut_point, platform_package_id]",local assembly/provider execution disabled unless approval_packet authorizes execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: editing/packaging/platform
skills/script_intelligence_army/M-048-thumbnail-a-b-tester.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-049-viral-distribution-planner.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
skills/script_intelligence_army/M-049-viral-distribution-planner.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-050-platform-algorithm-adapter.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
skills/script_intelligence_army/M-050-platform-algorithm-adapter.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-051-viral-multiplier-engine.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
skills/script_intelligence_army/M-051-viral-multiplier-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-052-engagement-feedback-analyzer.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
skills/script_intelligence_army/M-052-engagement-feedback-analyzer.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-053-audience-sentiment-engine.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
skills/script_intelligence_army/M-053-audience-sentiment-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-054-content-optimization-engine.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_refinement_profile,"[debate_critique_packet, critique_delta_packet, script_v1_packet]","[refinement_delta_packet, final_script_packet, script_segment_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_DEBATE_REFINEMENT, PTR_REFINEMENT_FINAL_SCRIPT]","[lineage_approval_packet_present, quality_scores_present, segment_level_regeneration_actions_present]","[delta_trace_gate, script_quality_gate, retention_repair_gate]",BLOCKED_BEFORE_OUTPUT if refinement cannot cite critique_delta_packet.,"[critique_delta_packet_id, refinement_delta_packet_id, changed_line, reason]",no provider/media execution; final script packet only,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: refinement/optimization
skills/script_intelligence_army/M-054-content-optimization-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-055-learning-memory-engine.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
skills/script_intelligence_army/M-055-learning-memory-engine.skill.md,SKILL,TEMPLATE_ONLY_SHALLOW,lineage_profile,"[media_quality_gate_packet, lineage_packet, approval_packet]","[lineage_packet, approval_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_QUALITY_LINEAGE, PTR_LINEAGE_APPROVAL]","[lineage_approval_packet_present, segment_level_regeneration_actions_present, quality_scores_present]","[lineage_completeness_gate, decision_trace_gate, approval_options_gate]",NEEDS_HUMAN_REVIEW if upstream packet IDs or approval choices are missing.,"[upstream_packet_ids, downstream_packet_ids, decision_log, evidence_paths]",approval may authorize future execution; default is no provider/media/n8n execution,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: lineage/trace
skills/script_intelligence_army/M-056-growth-prediction-engine.py,SKILL,TEMPLATE_ONLY_SHALLOW,script_generation_profile,"[research_brief_packet, script_strategy_packet, source_evidence_packet]","[script_v1_packet, script_segment_packet, voice_context_packet, visual_context_packet, video_context_packet]","[PTR_DIRECTOR_AGENT, PTR_AGENT_SUBAGENT, PTR_SUBAGENT_SKILL, PTR_SKILL_SUBSKILL, PTR_RESEARCH_SCRIPT, PTR_SCRIPT_DEBATE, PTR_FINAL_SCRIPT_VOICE, PTR_FINAL_SCRIPT_IMAGE, PTR_FINAL_SCRIPT_VIDEO]","[script_segment_packet_present, voice_context_packet_present, visual_context_packet_present, video_context_packet_present, quality_scores_present]","[hook_generation_gate, retention_gate, script_quality_gate]",BLOCKED_BEFORE_OUTPUT when research_brief_packet or script_segment_packet cannot be produced.,"[research_brief_packet_id, script_v1_packet_id, script_segment_packet_id, line_number]",content planning only; provider/media execution disabled unless approval_packet authorizes handoff,PRODUCTION_DEPTH_ENRICHED,false,path/pre-contract keyword: script/hook/retention
